code,regency_code,name
332317,3323,KLEDUNG
332316,3323,BANSARI
332301,3323,BULU
332303,3323,TEMANGGUNG
332314,3323,TLOGOMULYO
332302,3323,TEMBARAK
332315,3323,SELOPAMPANG
332313,3323,KRANGGAN
332304,3323,PRINGSURAT
332305,3323,KALORAN
332306,3323,KANDANGAN
332307,3323,KEDU
332309,3323,NGADIREJO
332310,3323,JUMO
332320,3323,GEMAWANG
332312,3323,CANDIROTO
332318,3323,BEJEN
332311,3323,TRETEP
332319,3323,WONOBOYO
332401,3324,PLANTUNGAN
332403,3324,SUKOREJO
332402,3324,PAGERUYUNG
332404,3324,PATEAN
332405,3324,SINGOROJO
332406,3324,LIMBANGAN
332407,3324,BOJA
332408,3324,KALIWUNGU
332420,3324,KALIWUNGU SELATAN
332409,3324,BRANGSONG
332410,3324,PEGANDON
332419,3324,NGAMPEL
332411,3324,GEMUH
332418,3324,RINGINARUM
332412,3324,WELERI
332416,3324,ROWOSARI
332417,3324,KANGKUNG
332413,3324,CEPIRING
332414,3324,PATEBON
332415,3324,KENDAL
332501,3325,WONOTUNGGAL
332502,3325,BANDAR
332503,3325,BLADO
332504,3325,REBAN
332505,3325,BAWANG
332506,3325,TERSONO
332507,3325,GRINGSING
332508,3325,LIMPUNG
332515,3325,BANYUPUTIH
332509,3325,SUBAH
332514,3325,PECALUNGAN
332510,3325,TULIS
332513,3325,KANDEMAN
332511,3325,BATANG
332512,3325,WARUNGASEM
332601,3326,KANDANGSERANG
332602,3326,PANINGGARAN
332603,3326,LEBAKBARANG
332604,3326,PETUNGKRIYONO
332605,3326,TALUN
332606,3326,DORO
332607,3326,KARANGANYAR
332608,3326,KAJEN
332609,3326,KESESI
332610,3326,SRAGI
332617,3326,SIWALAN
332611,3326,BOJONG
332612,3326,WONOPRINGGO
332613,3326,KEDUNGWUNI
332618,3326,KARANGDADAP
332614,3326,BUARAN
332615,3326,TIRTO
332616,3326,WIRADESA
332619,3326,WONOKERTO
332701,3327,MOGA
332714,3327,WARUNGPRING
332702,3327,PULOSARI
332703,3327,BELIK
332704,3327,WATUKUMPUL
332705,3327,BODEH
332706,3327,BANTARBOLANG
332707,3327,RANDUDONGKAL
332708,3327,PEMALANG
332709,3327,TAMAN
332710,3327,PETARUKAN
332711,3327,AMPELGADING
332712,3327,COMAL
332713,3327,ULUJAMI
332801,3328,MARGASARI
332802,3328,BUMIJAWA
332803,3328,BOJONG
332804,3328,BALAPULANG
332805,3328,PAGERBARANG
332806,3328,LEBAKSIU
332807,3328,JATINEGARA
332808,3328,KEDUNGBANTENG
332809,3328,PANGKAH
332810,3328,SLAWI
332818,3328,DUKUHWARU
332811,3328,ADIWERNA
332813,3328,DUKUHTURI
332812,3328,TALANG
332814,3328,TARUB
332815,3328,KRAMAT
332816,3328,SURADADI
332817,3328,WARUREJA
332901,3329,SALEM
332902,3329,BANTARKAWUNG
332903,3329,BUMIAYU
332904,3329,PAGUYANGAN
332905,3329,SIRAMPOG
332906,3329,TONJONG
332915,3329,LARANGAN
332916,3329,KETANGGUNGAN
332917,3329,BANJARHARJO
332912,3329,LOSARI
332913,3329,TANJUNG
332911,3329,KERSANA
332914,3329,BULAKAMBA
332908,3329,WANASARI
332910,3329,SONGGOM
332907,3329,JATIBARANG
332909,3329,BREBES
337101,3371,MAGELANG SELATAN
337103,3371,MAGELANG TENGAH
337102,3371,MAGELANG UTARA
337201,3372,LAWEYAN
337202,3372,SERENGAN
337203,3372,PASAR KLIWON
337204,3372,JEBRES
337205,3372,BANJARSARI
337303,3373,ARGOMULYO
337302,3373,TINGKIR
337304,3373,SIDOMUKTI
337301,3373,SIDOREJO
337414,3374,MIJEN
337412,3374,GUNUNGPATI
337411,3374,BANYUMANIK
337409,3374,GAJAHMUNGKUR
337407,3374,SEMARANG SELATAN
337408,3374,CANDISARI
337410,3374,TEMBALANG
337406,3374,PEDURUNGAN
337405,3374,GENUK
337404,3374,GAYAMSARI
337403,3374,SEMARANG TIMUR
337402,3374,SEMARANG UTARA
337401,3374,SEMARANG TENGAH
337413,3374,SEMARANG BARAT
337416,3374,TUGU
337415,3374,NGALIYAN
337501,3375,PEKALONGAN BARAT
337502,3375,PEKALONGAN TIMUR
337504,3375,PEKALONGAN SELATAN
337503,3375,PEKALONGAN UTARA
337603,3376,TEGAL SELATAN
337602,3376,TEGAL TIMUR
337601,3376,TEGAL BARAT
337604,3376,MARGADANA
340101,3401,TEMON
340102,3401,WATES
340103,3401,PANJATAN
340104,3401,GALUR
340105,3401,LENDAH
340106,3401,SENTOLO
340107,3401,PENGASIH
340108,3401,KOKAP
340109,3401,GIRIMULYO
340110,3401,NANGGULAN
340112,3401,KALIBAWANG
340111,3401,SAMIGALUH
340201,3402,SRANDAKAN
340202,3402,SANDEN
340203,3402,KRETEK
340204,3402,PUNDONG
340205,3402,BAMBANGLIPURO
340206,3402,PANDAK
340208,3402,BANTUL
340209,3402,JETIS
340210,3402,IMOGIRI
340211,3402,DLINGO
340213,3402,PLERET
340214,3402,PIYUNGAN
340212,3402,BANGUNTAPAN
340215,3402,SEWON
340216,3402,KASIHAN
340207,3402,PAJANGAN
340217,3402,SEDAYU
340306,3403,PANGGANG
340318,3403,PURWOSARI
340305,3403,PALIYAN
340315,3403,SAPTOSARI
340307,3403,TEPUS
340317,3403,TANJUNGSARI
340311,3403,RONGKOP
340316,3403,GIRISUBO
340308,3403,SEMANU
340310,3403,PONJONG
340309,3403,KARANGMOJO
340301,3403,WONOSARI
340303,3403,PLAYEN
340304,3403,PATUK
340314,3403,GEDANGSARI
340302,3403,NGLIPAR
340313,3403,NGAWEN
340312,3403,SEMIN
340403,3404,MOYUDAN
340404,3404,MINGGIR
340405,3404,SEYEGAN
340402,3404,GODEAN
340401,3404,GAMPING
340406,3404,MLATI
340407,3404,DEPOK
340408,3404,BERBAH
340409,3404,PRAMBANAN
340410,3404,KALASAN
340411,3404,NGEMPLAK
340412,3404,NGAGLIK
340413,3404,SLEMAN
340414,3404,TEMPEL
340415,3404,TURI
340416,3404,PAKEM
340417,3404,CANGKRINGAN
347108,3471,MANTRIJERON
347109,3471,KRATON
347112,3471,MERGANGSAN
347113,3471,UMBULHARJO
347114,3471,KOTAGEDE
347103,3471,GONDOKUSUMAN
347104,3471,DANUREJAN
347111,3471,PAKUALAMAN
347110,3471,GONDOMANAN
347106,3471,NGAMPILAN
347107,3471,WIROBRAJAN
347105,3471,GEDONGTENGEN
347102,3471,JETIS
347101,3471,TEGALREJO
350101,3501,DONOROJO
350103,3501,PUNUNG
350102,3501,PRINGKUKU
350104,3501,PACITAN
350105,3501,KEBONAGUNG
350106,3501,ARJOSARI
350107,3501,NAWANGAN
350108,3501,BANDAR
350109,3501,TEGALOMBO
350110,3501,TULAKAN
350111,3501,NGADIROJO
350112,3501,SUDIMORO
350202,3502,NGRAYUN
350201,3502,SLAHUNG
350203,3502,BUNGKAL
350204,3502,SAMBIT
350205,3502,SAWOO
350206,3502,SOOKO
350221,3502,PUDAK
350207,3502,PULUNG
350208,3502,MLARAK
350210,3502,SIMAN
350209,3502,JETIS
350211,3502,BALONG
350212,3502,KAUMAN
350220,3502,JAMBON
350213,3502,BADEGAN
350214,3502,SAMPUNG
350215,3502,SUKOREJO
350217,3502,PONOROGO
350216,3502,BABADAN
350218,3502,JENANGAN
350219,3502,NGEBEL
350301,3503,PANGGUL
350302,3503,MUNJUNGAN
350308,3503,WATULIMO
350307,3503,KAMPAK
350304,3503,DONGKO
350303,3503,PULE
350306,3503,KARANGAN
350314,3503,SURUH
350310,3503,GANDUSARI
350313,3503,DURENAN
350312,3503,POGALAN
350311,3503,TRENGGALEK
350305,3503,TUGU
350309,3503,BENDUNGAN
350415,3504,BESUKI
350417,3504,BANDUNG
350418,3504,PAKEL
350416,3504,CAMPURDARAT
350419,3504,TANGGUNGGUNUNG
350414,3504,KALIDAWIR
350412,3504,PUCANGLABAN
350413,3504,REJOTANGAN
350411,3504,NGUNUT
350410,3504,SUMBERGEMPOL
350402,3504,BOYOLANGU
350401,3504,TULUNGAGUNG
350403,3504,KEDUNGWARU
350404,3504,NGANTRU
350408,3504,KARANGREJO
350405,3504,KAUMAN
350409,3504,GONDANG
350406,3504,PAGERWOJO
350407,3504,SENDANG
350505,3505,BAKUNG
350508,3505,WONOTIRTO
350513,3505,PANGGUNGREJO
350520,3505,WATES
350516,3505,BINANGUN
350512,3505,SUTOJAYAN
350504,3505,KADEMANGAN
350510,3505,KANIGORO
350514,3505,TALUN
350522,3505,SELOPURO
350519,3505,KESAMBEN
350521,3505,SELOREJO
350518,3505,DOKO
350517,3505,WLINGI
350515,3505,GANDUSARI
350511,3505,GARUM
350509,3505,NGLEGOK
350507,3505,SANANKULON
350506,3505,PONGGOK
350503,3505,SRENGAT
350501,3505,WONODADI
350502,3505,UDANAWU
350602,3506,MOJO
350601,3506,SEMEN
350604,3506,NGADILUWIH
350603,3506,KRAS
350623,3506,RINGINREJO
350605,3506,KANDAT
350606,3506,WATES
350607,3506,NGANCAR
350609,3506,PLOSOKLATEN
350610,3506,GURAH
350608,3506,PUNCU
350618,3506,KEPUNG
350619,3506,KANDANGAN
350617,3506,PARE
350626,3506,BADAS
350621,3506,KUNJANG
350616,3506,PLEMAHAN
350615,3506,PURWOASRI
350614,3506,PAPAR
350611,3506,PAGU
350624,3506,KAYEN KIDUL
350612,3506,GAMPENGREJO
350625,3506,NGASEM
350622,3506,BANYAKAN
350613,3506,GROGOL
350620,3506,TAROKAN
350701,3507,DONOMULYO
350711,3507,KALIPARE
350702,3507,PAGAK
350703,3507,BANTUR
350729,3507,GEDANGAN
350704,3507,SUMBERMANJING WETAN
350705,3507,DAMPIT
350730,3507,TIRTOYUDO
350706,3507,AMPELGADING
350707,3507,PONCOKUSUMO
350708,3507,WAJAK
350709,3507,TUREN
350714,3507,BULULAWANG
350710,3507,GONDANGLEGI
350733,3507,PAGELARAN
350713,3507,KEPANJEN
350712,3507,SUMBERPUCUNG
350731,3507,KROMENGAN
350720,3507,NGAJUM
350732,3507,WONOSARI
350721,3507,WAGIR
350719,3507,PAKISAJI
350715,3507,TAJINAN
350716,3507,TUMPANG
350718,3507,PAKIS
350717,3507,JABUNG
350725,3507,LAWANG
350724,3507,SINGOSARI
350723,3507,KARANG PLOSO
350722,3507,DAU
350726,3507,PUJON
350727,3507,NGANTANG
350728,3507,KASEMBON
350801,3508,TEMPURSARI
350802,3508,PRONOJIWO
350803,3508,CANDIPURO
350804,3508,PASIRIAN
350805,3508,TEMPEH
350810,3508,LUMAJANG
350821,3508,SUMBERSUKO
350809,3508,TEKUNG
350806,3508,KUNIR
350807,3508,YOSOWILANGUN
350808,3508,ROWOKANGKUNG
350817,3508,JATIROTO
350818,3508,RANDUAGUNG
350815,3508,SUKODONO
350814,3508,PADANG
350811,3508,PASRUJAMBE
350812,3508,SENDURO
350813,3508,GUCIALIT
350816,3508,KEDUNGJAJANG
350819,3508,KLAKAH
350820,3508,RANUYOSO
350902,3509,KENCONG
350904,3509,GUMUKMAS
350908,3509,PUGER
350911,3509,WULUHAN
350912,3509,AMBULU
350918,3509,TEMPUREJO
350930,3509,SILO
350926,3509,MAYANG
350923,3509,MUMBULSARI
350916,3509,JENGGAWAH
350917,3509,AJUNG
350913,3509,RAMBIPUJI
350910,3509,BALUNG
350905,3509,UMBULSARI
350907,3509,SEMBORO
350901,3509,JOMBANG
350903,3509,SUMBERBARU
350906,3509,TANGGUL
350909,3509,BANGSALSARI
350914,3509,PANTI
350915,3509,SUKORAMBI
350922,3509,ARJASA
350924,3509,PAKUSARI
350927,3509,KALISAT
350928,3509,LEDOKOMBO
350931,3509,SUMBERJAMBE
350929,3509,SUKOWONO
350925,3509,JELBUK
350919,3509,KALIWATES
350921,3509,SUMBERSARI
350920,3509,PATRANG
351001,3510,PESANGGARAN
351022,3510,SILIRAGUNG
351002,3510,BANGOREJO
351003,3510,PURWOHARJO
351004,3510,TEGALDLIMO
351005,3510,MUNCAR
351006,3510,CLURING
351007,3510,GAMBIRAN
351023,3510,TEGALSARI
351010,3510,GLENMORE
351011,3510,KALIBARU
351009,3510,GENTENG
351008,3510,SRONO
351013,3510,ROGOJAMPI
351025,3510,BLIMBINGSARI
351014,3510,KABAT
351012,3510,SINGOJURUH
351020,3510,SEMPU
351019,3510,SONGGON
351015,3510,GLAGAH
351024,3510,LICIN
351016,3510,BANYUWANGI
351017,3510,GIRI
351021,3510,KALIPURO
351018,3510,WONGSOREJO
351101,3511,MAESAN
351106,3511,GRUJUGAN
351102,3511,TAMANAN
351123,3511,JAMBESARI DARUS
351105,3511,PUJER
351103,3511,TLOGOSARI
351104,3511,SUKOSARI
351118,3511,SUMBERWRINGIN
351110,3511,TAPEN
351109,3511,WONOSARI
351108,3511,TENGGARANG
351111,3511,BONDOWOSO
351107,3511,CURAHDAMI
351120,3511,BINAKAL
351117,3511,PAKEM
351112,3511,WRINGIN
351113,3511,TEGALAMPEL
351121,3511,TAMAN KROCOK
351114,3511,KLABANG
351119,3511,SEMPOL
351122,3511,BOTOLINGGO
351116,3511,PRAJEKAN
351115,3511,CERMEE
351215,3512,SUMBERMALANG
351201,3512,JATIBANTENG
351216,3512,BANYUGLUGUR
351202,3512,BESUKI
351203,3512,SUBOH
351204,3512,MLANDINGAN
351217,3512,BUNGATAN
351205,3512,KENDIT
351206,3512,PANARUKAN
351207,3512,SITUBONDO
351209,3512,MANGARAN
351208,3512,PANJI
351210,3512,KAPONGAN
351211,3512,ARJASA
351212,3512,JANGKAR
351213,3512,ASEMBAGUS
351214,3512,BANYUPUTIH
351301,3513,SUKAPURA
351302,3513,SUMBER
351303,3513,KURIPAN
351304,3513,BANTARAN
351305,3513,LECES
351320,3513,TEGALSIWALAN
351306,3513,BANYUANYAR
351307,3513,TIRIS
351308,3513,KRUCIL
351309,3513,GADING
351310,3513,PAKUNIRAN
351311,3513,KOTAANYAR
351312,3513,PAITON
351313,3513,BESUK
351314,3513,KRAKSAAN
351315,3513,KREJENGAN
351316,3513,PEJARAKAN
351317,3513,MARON
351318,3513,GENDING
351319,3513,DRINGU
351322,3513,WONOMERTO
351324,3513,LUMBANG
351323,3513,TONGAS
351321,3513,SUMBERASIH
351401,3514,PURWODADI
351402,3514,TUTUR
351403,3514,PUSPO
351424,3514,TOSARI
351404,3514,LUMBANG
351405,3514,PASREPAN
351406,3514,KEJAYAN
351407,3514,WONOREJO
351408,3514,PURWOSARI
351410,3514,PRIGEN
351409,3514,SUKOREJO
351411,3514,PANDAAN
351412,3514,GEMPOL
351413,3514,BEJI
351414,3514,BANGIL
351415,3514,REMBANG
351416,3514,KRATON
351417,3514,POHJENTREK
351418,3514,GONDANGWETAN
351423,3514,REJOSO
351419,3514,WINONGAN
351420,3514,GRATI
351422,3514,LEKOK
351421,3514,NGULING
351501,3515,TARIK
351502,3515,PRAMBON
351503,3515,KREMBUNG
351504,3515,PORONG
351505,3515,JABON
351506,3515,TANGGULANGIN
351507,3515,CANDI
351509,3515,TULANGAN
351510,3515,WONOAYU
351514,3515,SUKODONO
351508,3515,SIDOARJO
351515,3515,BUDURAN
351517,3515,SEDATI
351518,3515,WARU
351516,3515,GEDANGAN
351513,3515,TAMAN
351511,3515,KRIAN
351512,3515,BALONGBENDO
351601,3516,JATIREJO
351602,3516,GONDANG
351603,3516,PACET
351604,3516,TRAWAS
351605,3516,NGORO
351606,3516,PUNGGING
351607,3516,KUTOREJO
351608,3516,MOJOSARI
351610,3516,BANGSAL
351618,3516,MOJOANYAR
351609,3516,DLANGGU
351611,3516,PURI
351612,3516,TROWULAN
351613,3516,SOOKO
351614,3516,GEDEG
351615,3516,KEMLAGI
351616,3516,JETIS
351617,3516,DAWARBLANDONG
351718,3517,BANDARKEDUNGMULYO
351701,3517,PERAK
351702,3517,GUDO
351708,3517,DIWEK
351703,3517,NGORO
351707,3517,MOJOWARNO
351704,3517,BARENG
351705,3517,WONOSALAM
351706,3517,MOJOAGUNG
351711,3517,SUMOBITO
351719,3517,JOGOROTO
351710,3517,PETERONGAN
351709,3517,JOMBANG
351720,3517,MEGALUH
351713,3517,TEMBELANG
351712,3517,KESAMBEN
351717,3517,KUDU
351721,3517,NGUSIKAN
351714,3517,PLOSO
351716,3517,KABUH
351715,3517,PLANDAAN
351801,3518,SAWAHAN
351802,3518,NGETOS
351803,3518,BERBEK
351804,3518,LOCERET
351805,3518,PACE
351811,3518,TANJUNGANOM
351806,3518,PRAMBON
351807,3518,NGRONGGOT
351808,3518,KERTOSONO
351809,3518,PATIANROWO
351810,3518,BARON
351817,3518,GONDANG
351812,3518,SUKOMORO
351813,3518,NGANJUK
351814,3518,BAGOR
351815,3518,WILANGAN
351816,3518,REJOSO
351818,3518,NGLUYU
351819,3518,LENGKONG
351820,3518,JATIKALEN
351901,3519,KEBON SARI
351903,3519,GEGER
351902,3519,DOLOPO
351904,3519,DAGANGAN
351907,3519,WUNGU
351905,3519,KARE
351906,3519,GEMARANG
351912,3519,SARADAN
351913,3519,PILANGKENCENG
351911,3519,MEJAYAN
351915,3519,WONOASRI
351910,3519,BALEREJO
351908,3519,MADIUN
351914,3519,SAWAHAN
351909,3519,JIWAN
352001,3520,PONCOL
352002,3520,PARANG
352003,3520,LEMBEYAN
352004,3520,TAKERAN
352017,3520,NGUNTORONADI
352005,3520,KAWEDANAN
352006,3520,MAGETAN
352016,3520,NGARIBOYO
352007,3520,PLAOSAN
352018,3520,SIDOREJO
352008,3520,PANEKAN
352009,3520,SUKOMORO
352010,3520,BENDO
352011,3520,MAOSPATI
352013,3520,KARANGREJO
352014,3520,KARAS
352012,3520,BARAT
352015,3520,KARTOHARJO
352101,3521,SINE
352102,3521,NGRAMBE
352103,3521,JOGOROGO
352104,3521,KENDAL
352105,3521,GENENG
352118,3521,GERIH
352106,3521,KWADUNGAN
352114,3521,PANGKUR
352107,3521,KARANGJATI
352115,3521,BRINGIN
352108,3521,PADAS
352119,3521,KASREMAN
352109,3521,NGAWI
352110,3521,PARON
352111,3521,KEDUNGGALAR
352116,3521,PITU
352112,3521,WIDODAREN
352113,3521,MANTINGAN
352117,3521,KARANGANYAR
352222,3522,MARGOMULYO
352201,3522,NGRAHO
352202,3522,TAMBAKREJO
352203,3522,NGAMBON
352227,3522,SEKAR
352205,3522,BUBULAN
352226,3522,GONDANG
352221,3522,TEMAYANG
352207,3522,SUGIHWARAS
352208,3522,KEDUNGADEM
352209,3522,KEPOHBARU
352210,3522,BAURENO
352211,3522,KANOR
352212,3522,SUMBEREJO
352213,3522,BALEN
352224,3522,SUKOSEWU
352214,3522,KAPAS
352215,3522,BOJONEGORO
352223,3522,TRUCUK
352206,3522,DANDER
352204,3522,NGASEM
352228,3522,GAYAM
352216,3522,KALITIDU
352217,3522,MALO
352218,3522,PURWOSARI
352219,3522,PADANGAN
352220,3522,KASIMAN
352225,3522,KEDEWAN
352301,3523,KENDURUAN
352303,3523,BANGILAN
352305,3523,SENORI
352307,3523,SINGGAHAN
352310,3523,MONTONG
352309,3523,PARENGAN
352311,3523,SOKO
352314,3523,RENGEL
352320,3523,GRABAGAN
352317,3523,PLUMPANG
352319,3523,WIDANG
352318,3523,PALANG
352315,3523,SEMANDING
352316,3523,TUBAN
352312,3523,JENU
352313,3523,MERAKURAK
352308,3523,KEREK
352306,3523,TAMBAKBOYO
352302,3523,JATIROGO
352304,3523,BANCAR
352401,3524,SUKORAME
352402,3524,BLULUK
352404,3524,NGIMBANG
352411,3524,SAMBENG
352416,3524,MANTUP
352419,3524,KEMBANGBAHU
352412,3524,SUGIO
352406,3524,KEDUNGPRING
352403,3524,MODO
352405,3524,BABAT
352413,3524,PUCUK
352417,3524,SUKODADI
352422,3524,LAMONGAN
352423,3524,TIKUNG
352427,3524,SARIREJO
352425,3524,DEKET
352426,3524,GLAGAH
352424,3524,KARANGBINANGUN
352421,3524,TURI
352420,3524,KALITENGAH
352418,3524,KARANGGENENG
352409,3524,SEKARAN
352410,3524,MADURAN
352408,3524,LAREN
352415,3524,SOLOKURO
352414,3524,PACIRAN
352407,3524,BRONDONG
352506,3525,WRINGINANOM
352515,3525,DRIYOREJO
352508,3525,KEDAMEAN
352513,3525,MENGANTI
352511,3525,CERME
352504,3525,BENJENG
352502,3525,BALONGPANGGANG
352505,3525,DUDUKSAMPEYAN
352514,3525,KEBOMAS
352516,3525,GRESIK
352510,3525,MANYAR
352512,3525,BUNGAH
352509,3525,SIDAYU
352501,3525,DUKUN
352503,3525,PANCENG
352507,3525,UJUNGPANGKAH
352517,3525,SANGKAPURA
352518,3525,TAMBAK
352604,3526,KAMAL
352612,3526,LABANG
352611,3526,KWANYAR
352616,3526,MODUNG
352615,3526,BLEGA
352617,3526,KONANG
352618,3526,GALIS
352613,3526,TANAH MERAH
352614,3526,TRAGAH
352602,3526,SOCAH
352601,3526,BANGKALAN
352603,3526,BURNEH
352605,3526,AROSBAYA
352606,3526,GEGER
352610,3526,KOKOP
352609,3526,TANJUNG BUMI
352608,3526,SEPULU
352607,3526,KLAMPIS
352701,3527,SRESEH
352702,3527,TORJUN
352713,3527,PANGARENGAN
352703,3527,SAMPANG
352704,3527,CAMPLONG
352705,3527,OMBEN
352706,3527,KEDUNGDUNG
352707,3527,JRENGIK
352708,3527,TAMBELANGAN
352709,3527,BANYUATES
352710,3527,ROBATAL
352714,3527,KARANGPENANG
352712,3527,KETAPANG
352711,3527,SOKOBANAH
352801,3528,TLANAKAN
352802,3528,PADEMAWU
352803,3528,GALIS
352808,3528,LARANGAN
352804,3528,PAMEKASAN
352805,3528,PROPPO
352806,3528,PALENGGAAN
352807,3528,PEGANTENAN
352812,3528,KADUR
352809,3528,PAKONG
352810,3528,WARU
352811,3528,BATUMARMAR
352813,3528,PASEAN
352911,3529,PRAGAAN
352905,3529,BLUTO
352906,3529,SARONGGI
352908,3529,GILIGINTING
352904,3529,TALANGO
352902,3529,KALIANGET
352901,3529,KOTA SUMENEP
352926,3529,BATUAN
352907,3529,LENTENG
352910,3529,GANDING
352909,3529,GULUK-GULUK
352913,3529,PASONGSONGAN
352912,3529,AMBUNTEN
352915,3529,RUBARU
352914,3529,DASUK
352903,3529,MANDING
352917,3529,BATUPUTIH
352919,3529,GAPURA
352916,3529,BATANG BATANG
352918,3529,DUNGKEK
352921,3529,NONGGUNONG
352920,3529,GAYAM
352922,3529,RA'AS
352925,3529,SAPEKEN
352924,3529,ARJASA
352927,3529,KANGAYAN
352923,3529,MASALEMBU
357101,3571,MOJOROTO
357102,3571,KOTA
357103,3571,PESANTREN
357202,3572,SUKOREJO
357201,3572,KEPANJENKIDUL
357203,3572,SANANWETAN
357303,3573,KEDUNGKANDANG
357304,3573,SUKUN
357302,3573,KLOJEN
357301,3573,BLIMBING
357305,3573,LOWOKWARU
357401,3574,KADEMANGAN
357405,3574,KEDOPOK
357402,3574,WONOASIH
357403,3574,MAYANGAN
357404,3574,KANIGARAN
357501,3575,GADINGREJO
357502,3575,PURWOREJO
357503,3575,BUGUL KIDUL
357504,3575,PANGGUNGREJO
357601,3576,PRAJURITKULON
357602,3576,MAGERSARI
357603,3576,KRANGGAN
357702,3577,MANGUHARJO
357703,3577,TAMAN
357701,3577,KARTOHARJO
357801,3578,KARANG PILANG
357823,3578,JAMBANGAN
357822,3578,GAYUNGAN
357802,3578,WONOCOLO
357824,3578,TENGGILIS MEJOYO
357825,3578,GUNUNG ANYAR
357803,3578,RUNGKUT
357809,3578,SUKOLILO
357826,3578,MULYOREJO
357808,3578,GUBENG
357804,3578,WONOKROMO
357821,3578,DUKUH PAKIS
357820,3578,WIYUNG
357818,3578,LAKARSANTRI
357831,3578,SAMBIKEREP
357814,3578,TANDES
357827,3578,SUKOMANUNGGAL
357806,3578,SAWAHAN
357805,3578,TEGALSARI
357807,3578,GENTENG
357810,3578,TAMBAKSARI
357817,3578,KENJERAN
357829,3578,BULAK
357811,3578,SIMOKERTO
357816,3578,SEMAMPIR
357812,3578,PABEAN CANTIAN
357813,3578,BUBUTAN
357815,3578,KREMBANGAN
357828,3578,ASEM ROWO
357819,3578,BENOWO
357830,3578,PAKAL
357901,3579,BATU
357903,3579,JUNREJO
357902,3579,BUMIAJI
360101,3601,SUMUR
360102,3601,CIMANGGU
360103,3601,CIBALIUNG
360127,3601,CIBITUNG
360104,3601,CIKEUSIK
360105,3601,CIGEULIS
360106,3601,PANIMBANG
360135,3601,SOBANG
360108,3601,MUNJUL
360107,3601,ANGSANA
360131,3601,SINDANGRESMI
360111,3601,PICUNG
360110,3601,BOJONG
360114,3601,SAKETI
360123,3601,CISATA
360109,3601,PAGELARAN
360124,3601,PATIA
360129,3601,SUKARESMI
360112,3601,LABUAN
360128,3601,CARITA
360116,3601,JIPUT
360126,3601,CIKEDAL
360113,3601,MENES
360132,3601,PULOSARI
360117,3601,MANDALAWANGI
360118,3601,CIMANUK
360115,3601,CIPEUCANG
360120,3601,BANJAR
360119,3601,KADUHEJO
360130,3601,MEKARJAYA
360121,3601,PANDEGLANG
360134,3601,MAJASARI
360122,3601,CADASARI
360125,3601,KARANG TANJUNG
360133,3601,KORONCONG
360201,3602,MALINGPING
360221,3602,WANASALAM
360202,3602,PANGGARANGAN
360226,3602,CIHARA
360203,3602,BAYAH
360220,3602,CILOGRANG
360219,3602,CIBEBER
360216,3602,CIJAKU
360228,3602,CIGEMLONG
360209,3602,BANJARSARI
360210,3602,CILELES
360208,3602,GUNUNGKENCANA
360207,3602,BOJONGMANIK
360227,3602,CIRINTEN
360206,3602,LEUWIDAMAR
360205,3602,MUNCANG
360222,3602,SOBANG
360204,3602,CIPANAS
360225,3602,LEBAKGEDONG
360212,3602,SAJIRA
360211,3602,CIMARGA
360217,3602,CIKULUR
360215,3602,WARUNGGUNUNG
360218,3602,CIBADAK
360214,3602,RANGKASBITUNG
360224,3602,KALANGANYAR
360213,3602,MAJA
360223,3602,CURUG BITUNG
360305,3603,CISOKA
360331,3603,SOLEAR
360303,3603,TIGARAKSA
360304,3603,JAMBE
360318,3603,CIKUPA
360319,3603,PANONGAN
360317,3603,CURUG
360328,3603,KELAPA DUA
360320,3603,LEGOK
360322,3603,PAGEDANGAN
360323,3603,CISAUK
360312,3603,PASAR KEMIS
360329,3603,SINDANG JAYA
360301,3603,BALARAJA
360302,3603,JAYANTI
360327,3603,SUKAMULYA
360306,3603,KRESEK
360332,3603,GUNUNG KALER
360307,3603,KRONJO
360333,3603,MEKAR BARU
360308,3603,MAUK
360309,3603,KEMIRI
360310,3603,SUKADIRI
360311,3603,RAJEG
360316,3603,SEPATAN
360330,3603,SEPATAN TIMUR
360315,3603,PAKUHAJI
360313,3603,TELUKNAGA
360314,3603,KOSAMBI
360431,3604,CINANGKA
360429,3604,PADARINCANG
360427,3604,CIOMAS
360428,3604,PABUARAN
360433,3604,GUNUNG SARI
360422,3604,BAROS
360419,3604,PETIR
360420,3604,TUNJUNG TEJA
360423,3604,CIKEUSAL
360424,3604,PAMARAYAN
360434,3604,BANDUNG
360426,3604,JAWILAN
360425,3604,KOPO
360415,3604,CIKANDE
360416,3604,KIBIN
360411,3604,KRAGILAN
360406,3604,WARINGINKURUNG
360432,3604,MANCAK
360430,3604,ANYAR
360407,3604,BOJONEGARA
360408,3604,PULO AMPEL
360405,3604,KRAMATWATU
360409,3604,CIRUAS
360412,3604,PONTANG
360435,3604,LEBAK WANGI
360417,3604,CARENANG
360418,3604,BINUANG
360413,3604,TIRTAYASA
360414,3604,TANARA
367106,3671,CILEDUG
367113,3671,LARANGAN
367112,3671,KARANG TENGAH
367105,3671,CIPONDOH
367111,3671,PINANG
367101,3671,TANGERANG
367107,3671,KARAWACI
367102,3671,JATIUWUNG
367109,3671,CIBODAS
367108,3671,PERIUK
367103,3671,BATUCEPER
367110,3671,NEGLASARI
367104,3671,BENDA
